author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Донстрой;developer;https://www.cian.ru/sale/flat/299865787/;Москва;sale;flat;4;19;1;35.9;21974390;Хорошево-Мневники;Жилой комплекс остров;4;Мнёвники;Остров
Ксения Шахматова;realtor;https://www.cian.ru/sale/flat/299575212/;Москва;sale;flat;6;9;1;41.0;12650000;Отрадное; Бестужевых;3Б;Отрадное;
КОРТРОС;developer;https://www.cian.ru/sale/flat/300019400/;Москва;sale;flat;5;49;1;39.6;16750800;Марьина роща; Веткина;2С7;Марьина Роща;TATE
Геннадий Свиридов;realtor;https://www.cian.ru/sale/flat/299200193/;Москва;sale;flat;10;12;1;35.0;9250000;Алтуфьевский;Путевой проезд;28;Бескудниково;
3SGroup;developer;https://www.cian.ru/sale/flat/298055184/;Москва;sale;flat;3;29;1;31.25;13972188;Богородское;Открытое шоссе;14Д;Бульвар Рокоссовского;Талисман на Рокоссовского
ID 22653;real_estate_agent;https://www.cian.ru/sale/flat/293088942/;Москва;sale;flat;13;18;1;49.7;29999999;Даниловский;бульвар Братьев Весниных;2;ЗИЛ;ЗИЛАРТ
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/299370745/;Москва;sale;flat;2;6;1;39.0;19500000;Хорошево-Мневники; Саляма Адиля;2А;Народное Ополчение;Wellton SPA Residence
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/299551044/;Москва;sale;flat;10;22;1;36.19;14890000;Западное Дегунино;Дегунинская ;9к1;Селигерская;Любовь и Голуби
РКС Девелопмент;developer;https://www.cian.ru/sale/flat/294819733/;Москва;sale;flat;2;16;1;36.0;15192000;Даниловский;Автозаводская ;24К1;Тульская;Дом на набережной INSIDER
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298225517/;Москва;sale;flat;2;9;1;36.6;12000000;Москворечье-Сабурово;Каширское шоссе;40;Каширская;
MR Group;developer;https://www.cian.ru/sale/flat/295831754/;Москва;sale;flat;2;48;1;41.84;12899540;Покровское-Стрешнево;Волоколамское шоссе;95/1к1;Трикотажная;City Bay
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/296361605/;Москва;sale;flat;11;34;1;46.4;20200000;Обручевский; Архитектора Власова;71к2;Воронцовская;Ever
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/298748250/;Москва;sale;flat;3;9;1;38.5;9378600;Чертаново Южное;;1.1;Аннино;Варшавские Ворота ЖК
ID 13544436;realtor;https://www.cian.ru/sale/flat/299397912/;Москва;sale;flat;12;16;1;38.5;12700000;;проспект Магеллана;5;Филатов Луг;
Forma;developer;https://www.cian.ru/sale/flat/297989317/;Москва;sale;flat;4;20;1;38.93;17263537;Даниловский;Автозаводская ;26;Тульская;FORST
ID 22653;real_estate_agent;https://www.cian.ru/sale/flat/297806910/;Москва;sale;flat;3;18;1;47.5;12900000;Ясенево;Новоясеневский проспект;3В;Тёплый Стан;Комплекс апартаментов LES
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/288367646/;Москва;sale;flat;15;28;1;32.9;13127100;Отрадное;Отрадная ;4А;Отрадное;Малевич
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/297256153/;Москва;sale;flat;15;28;1;45.2;18600000;Даниловский;оч.3;оч.3;ЗИЛ;Шагал ЖК
Колди;developer;https://www.cian.ru/sale/flat/300109369/;Москва;sale;flat;15;21;1;20.0;8360093;Нижегородский;Автомобильный проезд;4;Калитники;N’ice Loft
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/298720724/;Москва;sale;flat;2;4;1;17.5;7840000;Соколиная гора;Щербаковская ;53К17;Измайлово;
Level Group;developer;https://www.cian.ru/sale/flat/296502502/;Москва;sale;flat;2;37;1;35.0;11152998;Нижегородский;;;Нижегородская;Левел Нижегородская ЖК
METRAGE;real_estate_agent;https://www.cian.ru/sale/flat/298111522/;Москва;sale;flat;4;9;1;32.4;11500000;Лефортово;Сторожевая ;18;;
Основа;developer;https://www.cian.ru/sale/flat/292026458/;Москва;sale;flat;11;29;1;42.5;18062500;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
ТСН Владис;real_estate_agent;https://www.cian.ru/sale/flat/299107847/;Москва;sale;flat;1;8;1;15.0;4250000;Алексеевский;Рижский проезд;7;Алексеевская;
Apsis Globe;developer;https://www.cian.ru/sale/flat/296193001/;Москва;sale;flat;6;9;1;37.04;10800000;Косино-Ухтомский; Николая Старостина;вл14;Реутов;МФК CITIMIX Новокосино
Flip Living;real_estate_agent;https://www.cian.ru/sale/flat/299108822/;Москва;sale;flat;6;28;1;34.0;19990000;Лефортово;проезд Невельского;1к4;Авиамоторная;Символ
ЛСР;developer;https://www.cian.ru/sale/flat/296465125/;Москва;sale;flat;8;28;1;40.7;18169619;Даниловский;18/19/27;18/19/27;ЗИЛ;Зиларт ЖК
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/296844261/;Москва;sale;flat;4;25;1;46.0;24800000;Покровское-Стрешнево;Волоколамское шоссе;81/2с3;Трикотажная;Апартаментный комплекс Level Стрешнево
Level Group;developer;https://www.cian.ru/sale/flat/298402504/;Москва;sale;flat;2;48;1;32.5;13514626;Очаково-Матвеевское;;к8;Аминьевская;Левел Мичуринский ЖК
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/299694588/;Москва;sale;flat;10;34;1;42.7;18290000;Обручевский; Архитектора Власова;71к2;Калужская;Ever
Группа Аквилон;developer;https://www.cian.ru/sale/flat/299729988/;Москва;sale;flat;2;28;1;32.89;10803973;Нижегородский;;;Нижегородская;Среда ЖК
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/300072284/;Москва;sale;flat;17;25;1;38.0;20000000;Хорошево-Мневники;Шелепихинская набережная;40к2;;Sydney City
Трансстройинвест;developer;https://www.cian.ru/sale/flat/277921293/;Москва;sale;flat;13;22;1;44.3;21919551;Останкинский;проспект Мира;105;ВДНХ;Сенатор
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/300072286/;Москва;sale;flat;10;43;1;41.0;22000000;Хорошево-Мневники;Шелепихинская набережная;40к3;Хорошёво;Sydney City
А101;developer;https://www.cian.ru/sale/flat/296804794/;Москва;sale;flat;2;13;1;32.7;9039393;;;6.1.1;Коммунарка;Дзен-кварталы ЖК
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/296844265/;Москва;sale;flat;2;25;1;46.0;26800000;Покровское-Стрешнево;Волоколамское шоссе;81/2с3;Трикотажная;Апартаментный комплекс Level Стрешнево
1-й ДСК;developer;https://www.cian.ru/sale/flat/298014383/;Москва;sale;flat;2;15;1;35.2;11871869;Гольяново;Монтажная ;вл8/24;Щёлковская;1-й Измайловский
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/297087850/;Москва;sale;flat;51;75;1;123.0;99000000;Пресненский;1-й Красногвардейский проезд;15;Деловой центр;Меркурий Тауэр
А101;developer;https://www.cian.ru/sale/flat/299956662/;Москва;sale;flat;2;30;1;35.6;9551349;Южное Бутово;к2.4;к2.4;Улица Горчакова;Южные Сады ЖК
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/295721307/;Москва;sale;flat;3;22;1;41.3;24600000;Покровское-Стрешнево;Северо-Западный ао;;Спартак;Клубный Город на Реке Примавера ЖК
ФСК;developer;https://www.cian.ru/sale/flat/293677259/;Москва;sale;flat;45;47;1;34.3;19722500;Обручевский; Академика Волгина;2С2;Калужская;Архитектор
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/299795791/;Москва;sale;flat;9;11;1;35.7;12500000;Алексеевский; Павла Корчагина;13;ВДНХ;
А101;developer;https://www.cian.ru/sale/flat/292609111/;Москва;sale;flat;11;17;1;34.1;9763764;;проспект Прокшинский;;Филатов Луг;Прокшино
ID 13184731;realtor;https://www.cian.ru/sale/flat/299439370/;Москва;sale;flat;6;17;1;38.0;12900000;Марьино; Верхние Поля;38К1;Люблино;
А101;developer;https://www.cian.ru/sale/flat/290946569/;Москва;sale;flat;2;18;1;22.3;7667738;;;37.2.1;Бунинская аллея;Скандинавия ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297459571/;Москва;sale;flat;4;15;1;30.2;17500000;Хорошевский;Ходынский бульвар;20А;ЦСКА;Лайнер
ЛСР;developer;https://www.cian.ru/sale/flat/293202607/;Москва;sale;flat;25;32;1;34.3;14900228;Западное Дегунино;Северный ао;;Верхние Лихоборы;Дмитровское небо ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297990803/;Москва;sale;flat;11;27;1;39.8;16500000;Лефортово; Крузенштерна;10к1;Авиамоторная;Символ
А101;developer;https://www.cian.ru/sale/flat/288822008/;Москва;sale;flat;6;16;1;36.2;21096687;Сокол; Зорге;25С2;Зорге;Дом на Зорге
ID 113740564;homeowner;https://www.cian.ru/sale/flat/299029595/;Москва;sale;flat;18;25;1;42.5;17500000;Очаково-Матвеевское; Лобачевского;45;Аминьевская;Мичурино
А101;developer;https://www.cian.ru/sale/flat/297138868/;Москва;sale;flat;2;9;1;34.6;6949791;;;;Толстопальцево;Родные кварталы
Кристина Лебедева;realtor;https://www.cian.ru/sale/flat/297067291/;Москва;sale;flat;2;4;1;46.0;11582000;Соколиная гора;Щербаковская ;53;Измайлово;
А101;developer;https://www.cian.ru/sale/flat/296534515/;Москва;sale;flat;3;17;1;20.9;7530735;;;7.1;Улица Горчакова;Бунинские Кварталы ЖК
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/299198123/;Москва;sale;flat;9;46;1;43.5;24400000;Хорошево-Мневники;Шелепихинская набережная;34к6;Шелепиха;Сердце Столицы
А101;developer;https://www.cian.ru/sale/flat/292131274/;Москва;sale;flat;8;16;1;36.0;8158373;;;;Коммунарка;Деснаречье ЖК
Estes;real_estate_agent;https://www.cian.ru/sale/flat/299846486/;Москва;sale;flat;10;34;1;42.7;18290000;Обручевский;;1;Воронцовская;Эвер ЖК
Основа;developer;https://www.cian.ru/sale/flat/286347097/;Москва;sale;flat;-1;-1;-1;202.0;15187200;Черемушки; Наметкина;вл10;Новые Черёмушки;Nametkin Tower
Спутник;real_estate_agent;https://www.cian.ru/sale/flat/298261946/;Москва;sale;flat;22;22;1;41.0;19990000;Лефортово; Крузенштерна;2;Римская;Символ
3SGroup;developer;https://www.cian.ru/sale/flat/299379540/;Москва;sale;flat;15;17;1;37.6;13160000;;;;Коммунарка;FOREVILLE
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/298481895/;Москва;sale;flat;9;20;1;42.8;19500000;Аэропорт;Часовая ;;Сокол;SOUL
